sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
EMP-DVCT36CBP95N,Empire,DVCT36CBP95N,Empire 36 Inch Rushmore Clean Face Direct Vent Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvct36cbp95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCC36BP32N,Empire,DVCC36BP32N,Empire DVCC36BP32N Tahoe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcc36bp32n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL3535TEP,Superior,DRL3535TEP,Superior 35 Inch DRL3500 Series Contemporary Linear Direct Vent Propane Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl3535tep.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT4032ZEN,Superior,VRT4032ZEN,Superior 32 Inch VRT4000 Series Vent Free Gas Fireplace Firebox - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt4032zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT6042,Superior,VRT6042,Superior 42 Inch VRT6000 Vent Free Mosaic Masonry Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt6042.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT4045TEN-E,Superior,DRT4045TEN-E,Superior 45 Inch DRT4000 Direct Vent Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt4045ten-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT4036ZMN,Superior,VRT4036ZMN,Superior 36 Inch VRT4000 Series Vent Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt4036zmn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC4SUH-DVD42FP71N,Empire,EMBC4SUH-DVD42FP71N,Empire Corner Mantel and 42 Inch Tahoe Deluxe Direct Vent Fireplace with Blower - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc4suh-dvd42fp71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT4032ZMN,Superior,VRT4032ZMN,Superior 32 Inch VRT4000 Series Vent Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt4032zmn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-BRT4542TMN-B,Superior,BRT4542TMN-B,Superior 42 Inch BRT4500 B-Vent Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-brt4542tmn-b.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC4SUH-DVP42FP30N,Empire,EMBC4SUH-DVP42FP30N,Empire Corner Mantel and 42 Inch Tahoe Premium Direct Vent Fireplace - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc4suh-dvp42fp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC4SUH-DVD42FP31N,Empire,EMBC4SUH-DVD42FP31N,Empire Corner Mantel and 42 Inch Tahoe Deluxe Direct Vent Fireplace with Blower - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc4suh-dvd42fp31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC4SUH-DVD42FP30N,Empire,EMBC4SUH-DVD42FP30N,Empire Corner Mantel and 42 Inch Tahoe Deluxe Direct Vent Fireplace - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc4suh-dvd42fp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT63STTYN-B,Superior,DRT63STTYN-B,Superior 40 Inch DRT63 See-Through Direct Vent Gas Fireplace for Power Venting - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt63sttyn-b.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVX42FP33CLN,Empire,DVX42FP33CLN,Empire 42 Inch Tahoe Luxury Direct Vent Fireplace - Millivolt,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvx42fp33cln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCT40CSP95N,Empire,DVCT40CSP95N,Empire Rushmore 40 Inch Gas Direct Vent See-Through Fireplace (Indoor/Outdoor),gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvct40csp95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE6042,Superior,VRE6042,Superior 42 Inch VRE6000 Vent Free Mosaic Masonry Outdoor Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre6042.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT6340TYN,Superior,DRT6340TYN,Superior 40 Inch DRT6300 Series Direct Vent Fireplace with Power Vent,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt6340tyn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRC3040DEN-E,Superior,DRC3040DEN-E,Superior 40 Inch DRC3000 Contemporary Direct Vent Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drc3040den-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL4048TEN,Superior,DRL4048TEN,Superior 55 Inch DRL4048 Direct Vent Linear Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl4048ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
